insertId,labels.execution_id,logName,receiveTimestamp,resource.labels.function_name,resource.labels.project_id,resource.labels.region,resource.type,severity,textPayload,timestamp,trace
000000-48b25825-7be2-490e-b670-be94b98a835b,yvm2xwan6j4k,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:23.456328409Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 74 ms, finished with status code: 200",2021-10-09T12:37:15.787517368Z,projects/taller3-pcuneo/traces/c8cb538e88ffa06a560cc57836d8957f
000000-999428b3-b26f-41fa-87ae-5b3011adb732,6jdskd9uagn6,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:18.604843878Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 34 ms, finished with status code: 200",2021-10-09T12:37:15.748058739Z,projects/taller3-pcuneo/traces/7c9b59e42f9232f273a58ae854f0c594
000000-2030312d-c516-4b36-9b0e-fa15e09c04fa,e05ydj1ao3zp,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:23.710703046Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:37:15.745561250Z,projects/taller3-pcuneo/traces/a57b763b34e466f1d8cf9c8ad06fd91f
000000-31a41ac9-a826-412a-b6b1-1e9aaec5743d,e05y0gsepnpu,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:23.710703046Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 145 ms, finished with status: 'ok'",2021-10-09T12:37:15.742120957Z,projects/taller3-pcuneo/traces/a837cada83bef3fd5aca17afd779de35
000000-c3ee4cff-ce03-4365-b2a5-7490e046fca9,6jdskd9uagn6,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:18.604843878Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:37:15.714942113Z,projects/taller3-pcuneo/traces/7c9b59e42f9232f273a58ae854f0c594
000000-b9465bbd-4a34-4123-9f82-dbf7b4147ea5,yvm2xwan6j4k,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:23.456328409Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:37:15.713623740Z,projects/taller3-pcuneo/traces/c8cb538e88ffa06a560cc57836d8957f
000000-371cfb02-730b-4773-9022-26a72b7cd073,6jds91eeogjs,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:18.604843878Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 129 ms, finished with status code: 200",2021-10-09T12:37:15.712024881Z,projects/taller3-pcuneo/traces/92d7570703a01125b37bc9a91586229c
000000-b3f69e6e-d3fc-4237-898e-60cb909e4336,qh2rndtoxv1o,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:22.054821499Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:37:15.710457690Z,projects/taller3-pcuneo/traces/fa9af741cce984fc7b44f261d1b96386
000000-7106a669-e647-43f1-9711-23c51821f511,yvm2ylkwpa88,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:23.456328409Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 521 ms, finished with status code: 200",2021-10-09T12:37:15.710455373Z,projects/taller3-pcuneo/traces/175cdf0bdaf6996cd14dc33621a4097d
000000-f99a7ddb-892f-4daa-9be6-c0032c660f76,qh2ry9l3dl7x,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:22.054821499Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 42 ms, finished with status code: 200",2021-10-09T12:37:15.707695234Z,projects/taller3-pcuneo/traces/2f521481434185c49a8bd90f5e54ab12
000000-ee3b1250-22f5-41e2-92e6-df591aa5a3e5,qh2ry9l3dl7x,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:22.054821499Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:37:15.666086842Z,projects/taller3-pcuneo/traces/2f521481434185c49a8bd90f5e54ab12
000000-268e3445-cb23-4d36-aed1-5fd0351f82a2,qh2rs8d47cgv,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:22.054821499Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 172 ms, finished with status code: 200",2021-10-09T12:37:15.660796126Z,projects/taller3-pcuneo/traces/4dc1ff1a47b7f3911666ddb39459e139
000000-e2c64945-d3e8-4c3b-9c01-428cbc92d873,e05y0gsepnpu,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:23.710703046Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:37:15.597810111Z,projects/taller3-pcuneo/traces/a837cada83bef3fd5aca17afd779de35
000000-c694f19d-a08b-4081-9124-20cdfe58e626,e05y8kzkmrhk,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:23.710703046Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 104 ms, finished with status: 'ok'",2021-10-09T12:37:15.595260389Z,projects/taller3-pcuneo/traces/4dfb5469c718b05c824cc00541a298cd
000000-3d09b7ac-8935-42a7-b9ff-01e70df16255,6jds91eeogjs,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:18.604843878Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:37:15.583121552Z,projects/taller3-pcuneo/traces/92d7570703a01125b37bc9a91586229c
000000-b22a6318-9f3a-4374-9377-7ea221a9f701,6jdsftmuq6ld,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:18.604843878Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 88 ms, finished with status code: 200",2021-10-09T12:37:15.579474994Z,projects/taller3-pcuneo/traces/0eb076e847bfca6f58b743847ffbdd7f
000000-e20a05f7-c21f-453d-a34c-b8bba616bdf1,6jdsftmuq6ld,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:18.604843878Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:37:15.492444640Z,projects/taller3-pcuneo/traces/0eb076e847bfca6f58b743847ffbdd7f
000000-0f405f44-05cd-4f16-acff-1b40f2ed5e7e,e05y8kzkmrhk,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:23.710703046Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:37:15.492055440Z,projects/taller3-pcuneo/traces/4dfb5469c718b05c824cc00541a298cd
000000-f7191be9-247c-45d0-84bb-2d42c36ac385,qh2rs8d47cgv,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:22.054821499Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:37:15.489397145Z,projects/taller3-pcuneo/traces/4dc1ff1a47b7f3911666ddb39459e139
000000-444e140d-0312-4a7e-9d4b-7bc4da7b35d2,6jdsah08l672,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:18.604843878Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 35 ms, finished with status code: 200",2021-10-09T12:37:15.489286818Z,projects/taller3-pcuneo/traces/f72eba948b5d915ec085d09dce0ca984
000000-997189e0-0add-41b0-adfb-ee22469572b6,e05y6u8ea2gp,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:23.710703046Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 144 ms, finished with status: 'ok'",2021-10-09T12:37:15.488723227Z,projects/taller3-pcuneo/traces/32b029722f7c007616ab113981da0cec
000000-6f74ccfa-4451-487e-8ce3-af78c0113ad2,qh2rmpgcu2r6,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:22.054821499Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 72 ms, finished with status code: 200",2021-10-09T12:37:15.486190987Z,projects/taller3-pcuneo/traces/b4ebf5eb88259a1acf869e504f26e27d
000000-9cf92f61-9415-4da1-ab17-2160529645f7,6jdsah08l672,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:18.604843878Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:37:15.454676308Z,projects/taller3-pcuneo/traces/f72eba948b5d915ec085d09dce0ca984
000000-d1e794c2-4966-4d86-916b-efcc39e134ac,6jdsguvm9fi3,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:18.604843878Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 228 ms, finished with status code: 200",2021-10-09T12:37:15.451012597Z,projects/taller3-pcuneo/traces/3869465c1b4ae10160f255fded3afdd9
000000-f838a642-52d7-45b0-8b98-220b4c317ba0,qh2rmpgcu2r6,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:22.054821499Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:37:15.414305863Z,projects/taller3-pcuneo/traces/b4ebf5eb88259a1acf869e504f26e27d
000000-a21da915-341a-4542-88a6-6bc3a9d624c7,e05y6u8ea2gp,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:23.710703046Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:37:15.345821897Z,projects/taller3-pcuneo/traces/32b029722f7c007616ab113981da0cec
000000-587f0013-c2e5-45a0-9277-ee1e3caaa3c3,e05yul1b3wbl,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:23.710703046Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 201 ms, finished with status: 'ok'",2021-10-09T12:37:15.341491060Z,projects/taller3-pcuneo/traces/5060e3ff0c5dca99a8721ddc97bb65e5
000000-7cac33a7-190f-4bdc-9c56-fd30aebf74cc,6jdsguvm9fi3,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:18.604843878Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:37:15.223242887Z,projects/taller3-pcuneo/traces/3869465c1b4ae10160f255fded3afdd9
000000-dce6e604-fe4c-4243-854c-7a99bc0f6056,yvm2ylkwpa88,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:23.456328409Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:37:15.189692077Z,projects/taller3-pcuneo/traces/175cdf0bdaf6996cd14dc33621a4097d
000000-70ceab36-1064-42df-a047-dcd63b0b472d,yvm25vzq1fys,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:23.456328409Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 154 ms, finished with status code: 200",2021-10-09T12:37:15.186758215Z,projects/taller3-pcuneo/traces/21c0e22cc1e5463d335bab66cf1c2a3e
000000-0f27745c-9caa-44a2-a80c-9c3135363bf9,qh2r2bznyt60,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:22.054821499Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 57 ms, finished with status code: 200",2021-10-09T12:37:15.181713224Z,projects/taller3-pcuneo/traces/2b4fb2708c3db9996838d4c08bb51812
000000-b810f361-40e5-49ee-bd82-b5f62cf66904,6jds2uuyjt0x,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:18.604843878Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 44 ms, finished with status code: 200",2021-10-09T12:37:15.163313735Z,projects/taller3-pcuneo/traces/447f2ae4901b32ebf28df79d912fd6c7
000000-c5680e0b-9b92-41b7-8a54-11b7a213bbdf,e05yul1b3wbl,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:23.710703046Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:37:15.140947137Z,projects/taller3-pcuneo/traces/5060e3ff0c5dca99a8721ddc97bb65e5
000000-7ab8add3-7158-464c-b292-1f4ba3adb95a,qh2r2bznyt60,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:22.054821499Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:37:15.125383761Z,projects/taller3-pcuneo/traces/2b4fb2708c3db9996838d4c08bb51812
000000-e522e9cb-dd2e-40c9-9d30-5386b9aabdab,6jds2uuyjt0x,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:18.604843878Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:37:15.119389917Z,projects/taller3-pcuneo/traces/447f2ae4901b32ebf28df79d912fd6c7
000000-f8d65ab1-321c-4e57-b0d9-190a1862c1b8,yvm25vzq1fys,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:23.456328409Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:37:15.032853460Z,projects/taller3-pcuneo/traces/21c0e22cc1e5463d335bab66cf1c2a3e
000000-dc6e0e2e-d03c-4571-a42f-e4b3033a42a0,e05yb2btn5sj,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:23.710703046Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 96 ms, finished with status: 'ok'",2021-10-09T12:37:14.883941318Z,projects/taller3-pcuneo/traces/a9b31a00facfe88e682ea8ba84f74741
000000-990629a3-4af8-4e17-a8b3-b49a24c0c281,qh2rurs1ybo3,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:22.054821499Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 64 ms, finished with status code: 200",2021-10-09T12:37:14.860289578Z,projects/taller3-pcuneo/traces/322c5da291960f12a372ee1988998531
000000-f2f36185-d047-4f18-96e6-d4006cc3f614,qh2rurs1ybo3,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:22.054821499Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:37:14.796375259Z,projects/taller3-pcuneo/traces/322c5da291960f12a372ee1988998531
000000-8a76a4a5-51e1-4486-81b3-3dd5f7d0fcda,qh2rwlcp1ny7,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:22.054821499Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 116 ms, finished with status code: 200",2021-10-09T12:37:14.794223392Z,projects/taller3-pcuneo/traces/e908cfd461659040b55e499cff761d09
000000-04302ce8-676c-424f-9652-5cb051d299ea,e05yb2btn5sj,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:23.710703046Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:37:14.788337881Z,projects/taller3-pcuneo/traces/a9b31a00facfe88e682ea8ba84f74741
000000-4c9009eb-c327-4831-b771-cbc9b413629d,yvm2fp3ki4lq,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:23.456328409Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 64 ms, finished with status code: 200",2021-10-09T12:37:14.787467320Z,projects/taller3-pcuneo/traces/6b389210930f5cb4e2c6f9444e870fff
000000-9b5194e4-f317-411c-979d-f101b8ef1bcb,e05y42o5kgx9,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:23.710703046Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 102 ms, finished with status: 'ok'",2021-10-09T12:37:14.785276433Z,projects/taller3-pcuneo/traces/3575ce768f6582f2366da1e50df314be
000000-ed240943-e7f4-4c20-9a19-52563e0e3708,6jdsdoseup1f,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:18.604843878Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 72 ms, finished with status code: 200",2021-10-09T12:37:14.747672801Z,projects/taller3-pcuneo/traces/56ac9460202348285aa08f36c44e0473
000000-27c9537a-aa49-48f4-8701-1c5ee9d9b95f,yvm2fp3ki4lq,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:23.456328409Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:37:14.723566711Z,projects/taller3-pcuneo/traces/6b389210930f5cb4e2c6f9444e870fff
000000-2cd81313-a426-4fee-8aff-863e124e572d,yvm2eb9qd3de,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:23.456328409Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 57 ms, finished with status code: 200",2021-10-09T12:37:14.720016749Z,projects/taller3-pcuneo/traces/d4ea7abd87bd8925268f03e20ea67e61
000000-9b65a7c4-cf9b-4e38-a715-cba73da6ad09,e05y42o5kgx9,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:23.710703046Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:37:14.684330309Z,projects/taller3-pcuneo/traces/3575ce768f6582f2366da1e50df314be
000000-24d83c9f-dcb9-4d31-aba8-760a1eeca3fa,qh2rwlcp1ny7,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:22.054821499Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:37:14.678476437Z,projects/taller3-pcuneo/traces/e908cfd461659040b55e499cff761d09
000000-04e0e01c-808c-46e1-9790-6bef6fb1f688,6jdsdoseup1f,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:18.604843878Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:37:14.675832484Z,projects/taller3-pcuneo/traces/56ac9460202348285aa08f36c44e0473
000000-e5ddc894-6c42-42f5-b1e3-2cd31463e08b,e05ykuyxeioj,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:23.710703046Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 94 ms, finished with status: 'ok'",2021-10-09T12:37:14.672798951Z,projects/taller3-pcuneo/traces/5e89ceee95e63a3a1e36b7f0395ac107
000000-44406e2a-9dec-4590-9441-9a37ec8a4d92,yvm2eb9qd3de,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:23.456328409Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:37:14.664017345Z,projects/taller3-pcuneo/traces/d4ea7abd87bd8925268f03e20ea67e61
000000-2e0542fd-a387-44f0-8f04-e7f091d72b18,e05ykuyxeioj,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:23.710703046Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:37:14.579132373Z,projects/taller3-pcuneo/traces/5e89ceee95e63a3a1e36b7f0395ac107
000000-090e3013-f55f-4b42-b5b8-5afdfb903099,e05ycuk1mjs1,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:23.710703046Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 106 ms, finished with status: 'ok'",2021-10-09T12:37:14.573666645Z,projects/taller3-pcuneo/traces/50b38be1fdf7f28f9ab12a47814c2481
000000-4d651427-9e43-431d-98c4-cd79a95318ac,qh2rixeqz3d8,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:22.054821499Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 90 ms, finished with status code: 200",2021-10-09T12:37:14.566405860Z,projects/taller3-pcuneo/traces/3dc6003ab012f02733ecad7bac70599a
000000-446bf6e0-db3b-4767-90a4-df8f48f59bb1,yvm2nn2rbun5,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:23.456328409Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 46 ms, finished with status code: 200",2021-10-09T12:37:14.503718474Z,projects/taller3-pcuneo/traces/a1c784bdde36809cb0621878bd906831
000000-2fe650a0-07f9-466c-8293-3fde6184361c,6jdsq8vqyprq,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:18.604843878Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 38 ms, finished with status code: 200",2021-10-09T12:37:14.490943865Z,projects/taller3-pcuneo/traces/ca4a2fc8502bb25fe56e2d8b0415c1d4
000000-8b99a4fe-7703-4b62-a405-8a21353d12fd,qh2rixeqz3d8,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:22.054821499Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:37:14.476959724Z,projects/taller3-pcuneo/traces/3dc6003ab012f02733ecad7bac70599a
000000-2e0ed9b8-2a56-442b-ad07-05418b6572cc,e05ycuk1mjs1,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:23.710703046Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:37:14.468700450Z,projects/taller3-pcuneo/traces/50b38be1fdf7f28f9ab12a47814c2481
000000-36dec0f8-82a2-4421-bcbd-bfc1beacf199,e05ytha5viav,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:23.710703046Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 90 ms, finished with status: 'ok'",2021-10-09T12:37:14.465243211Z,projects/taller3-pcuneo/traces/a48ea6e79cc28ad701a0ab1c0e85fc7c
000000-cfdd3297-3fd6-4bc2-91a5-c465927516ee,qh2r4k9f1exr,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:22.054821499Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 108 ms, finished with status code: 200",2021-10-09T12:37:14.459692063Z,projects/taller3-pcuneo/traces/c7c3ef002d49c2a496dd1e77d1876c1c
000000-7fd1b162-5501-467e-bc31-e92f72ba6f0b,yvm2nn2rbun5,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:23.456328409Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:37:14.457796050Z,projects/taller3-pcuneo/traces/a1c784bdde36809cb0621878bd906831
000000-76952e16-9e0c-42e4-a19b-b75d8a27cec7,6jdsq8vqyprq,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:18.604843878Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:37:14.453839500Z,projects/taller3-pcuneo/traces/ca4a2fc8502bb25fe56e2d8b0415c1d4
000000-563231ab-c242-4fed-a932-63853a10b833,yvm2tqm5j2zd,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:23.456328409Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 303 ms, finished with status code: 200",2021-10-09T12:37:14.453314355Z,projects/taller3-pcuneo/traces/e143b152900f8029f403093c92c54444
000000-9169a40a-dc5c-46e4-a6a3-b280862f9066,6jdsk23sb6wf,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:18.604843878Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 199 ms, finished with status code: 200",2021-10-09T12:37:14.450307204Z,projects/taller3-pcuneo/traces/2927b11c0db47a126f7002d4875b7d07
000000-05b381ff-3774-4979-8653-2d425912954c,e05ytha5viav,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:23.710703046Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:37:14.375988349Z,projects/taller3-pcuneo/traces/a48ea6e79cc28ad701a0ab1c0e85fc7c
000000-bf35f237-591b-43f4-a6b2-6aae3c31d450,qh2r4k9f1exr,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:22.054821499Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:37:14.352073623Z,projects/taller3-pcuneo/traces/c7c3ef002d49c2a496dd1e77d1876c1c
000000-f9f718c5-ff8d-473d-a1f5-a2cc12976c55,e05ydxv21e8s,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:23.710703046Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 181 ms, finished with status: 'ok'",2021-10-09T12:37:14.293235336Z,projects/taller3-pcuneo/traces/ced666d92fd53b80721a97ab617e015d
000000-4aac2c72-08a3-469c-acc5-d78fd3985f63,6jdsk23sb6wf,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:37:18.604843878Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:37:14.251400403Z,projects/taller3-pcuneo/traces/2927b11c0db47a126f7002d4875b7d07
