insertId,labels.execution_id,logName,receiveTimestamp,resource.labels.function_name,resource.labels.project_id,resource.labels.region,resource.type,textPayload,timestamp,trace
000000-72fe0bb7-83ad-464c-986b-aed601ae47ab,0za3lk4rfe0p,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-11T14:06:57.912240864Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,inc_visits 120141245 home,2021-10-11T14:06:55.631Z,projects/taller3-pcuneo/traces/a6423409f0d62fafc5822fdb6f273efa
000000-b6578ec0-429e-4165-a287-e6d5b5cae98e,9jbfvvxmfle4,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-11T14:07:02.915092343Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,inc_visits 91363100 home,2021-10-11T14:06:55.499Z,projects/taller3-pcuneo/traces/99da06b55a262d245f4033fc5c034020
000000-fba53a52-ec2e-42a8-95d0-d944867649c8,0za3q5w9t16d,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-11T14:06:57.912240864Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,inc_visits 295621477 home,2021-10-11T14:06:55.470Z,projects/taller3-pcuneo/traces/b42d3707664bc602aac721768bdbc998
000000-f347f1f6-741b-4c19-940b-8a76e3c12311,9jbfckv8hmoa,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-11T14:07:02.915092343Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,inc_visits 43227235 home,2021-10-11T14:06:55.400Z,projects/taller3-pcuneo/traces/2b6519d2314f5dcf5d34cc8ad56d0b78
000002-3014a02f-6415-4da4-873e-da0913ba9fb5,pwb9tuslt7az,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-11T14:06:56.101879235Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,>,2021-10-11T14:06:55.360Z,projects/taller3-pcuneo/traces/6913b66de7c3bf47ba99a07bc8f841e8
000001-c169af81-992c-4b9a-8a64-3bff730e4f4f,pwb9tuslt7az,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-11T14:06:56.101879235Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,"	status = StatusCode.ABORTED",2021-10-11T14:06:55.360Z,projects/taller3-pcuneo/traces/6913b66de7c3bf47ba99a07bc8f841e8
000001-9501734f-1013-41ba-b465-f5379b207dbc,pwb9tuslt7az,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-11T14:06:56.101879235Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,"	debug_error_string = ""{""created"":""@1633961215.333595113"",""description"":""Error received from peer ipv4:209.85.147.95:443"",""file"":""src/core/lib/surface/call.cc"",""file_line"":1069,""grpc_message"":""Aborted due to cross-transaction contention. This occurs when multiple transactions attempt to access the same data, requiring Firestore to abort at least one in order to enforce serializability."",""grpc_status"":10}""",2021-10-11T14:06:55.360Z,projects/taller3-pcuneo/traces/6913b66de7c3bf47ba99a07bc8f841e8
000000-7b941a5e-47a3-442a-a9c9-eeead02b8ab8,pwb9tuslt7az,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-11T14:06:56.101879235Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,"	details = ""Aborted due to cross-transaction contention. This occurs when multiple transactions attempt to access the same data, requiring Firestore to abort at least one in order to enforce serializability.""",2021-10-11T14:06:55.360Z,projects/taller3-pcuneo/traces/6913b66de7c3bf47ba99a07bc8f841e8
000000-1dc23c82-579a-4262-80b0-e844b6a79f3a,pwb9tuslt7az,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-11T14:06:56.101879235Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,"[2021-10-11 14:06:55,334] ERROR in app: Exception on /_ah/push-handlers/pubsub/projects/taller3-pcuneo/topics/visits [POST]",2021-10-11T14:06:55.359Z,projects/taller3-pcuneo/traces/6913b66de7c3bf47ba99a07bc8f841e8
000000-53e42d0c-c507-4b4d-b4c1-cb29eedc1ea0,9jbfjj5xifdf,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-11T14:07:02.915092343Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,inc_visits 223589175 home,2021-10-11T14:06:55.345Z,projects/taller3-pcuneo/traces/82b2912816cac7b5ee318cef7c9190f5
000000-746f92a4-4111-4e6e-8cc2-9bb070f99373,pwb9su5dls4f,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-11T14:06:56.101879235Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,inc_visits 128406259 home,2021-10-11T14:06:55.176Z,projects/taller3-pcuneo/traces/5c9815d321773e6fe915dc74fc8b0159
000000-acd4bfd4-6eea-4aeb-b61e-7c7190c7ed2a,9jbfm7e93m8p,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-11T14:07:02.915092343Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,inc_visits 142970117 home,2021-10-11T14:06:55.113Z,projects/taller3-pcuneo/traces/4222216cde9b8efdb2e5427c5239f79f
000000-4a73804d-151f-4827-b323-87fadc970da9,0za3tn5l766r,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-11T14:06:57.912240864Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,inc_visits 120211698 jobs,2021-10-11T14:06:55.103Z,projects/taller3-pcuneo/traces/d559ad084918c0b867dd822e99d15be3
000000-22814a97-c75d-4287-a9b7-6a29afca1689,pwb9wyh1crju,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-11T14:06:56.101879235Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,inc_visits 649431461 home,2021-10-11T14:06:55.004Z,projects/taller3-pcuneo/traces/8d2d9ab299c58b9f4ae9c2ced1a62e34
000000-c3d18169-fc94-434d-a31d-86c1237debb9,9jbf3lnou2mt,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-11T14:07:02.915092343Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,inc_visits 100755230 about,2021-10-11T14:06:54.963Z,projects/taller3-pcuneo/traces/05a04e61d4c0d1325d700598e0eb50be
