httpRequest.latency,httpRequest.protocol,httpRequest.remoteIp,httpRequest.requestMethod,httpRequest.requestSize,httpRequest.requestUrl,httpRequest.responseSize,httpRequest.status,httpRequest.userAgent,insertId,labels.execution_id,logName,receiveTimestamp,resource.labels.function_name,resource.labels.project_id,resource.labels.region,resource.type,severity,textPayload,timestamp,trace
,,,,,,,,,000000-bb6741d0-20f2-4c4d-af2a-60f92a5bbb53,v5u3u1l4iwwa,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:20.870616542Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.029999999999999805 home,2021-10-10T17:59:19.586Z,projects/taller3-pcuneo/traces/be21c1a1de1e5ee183a1c4e668b013bc
,,,,,,,,,000000-cd2f09d3-a22b-4458-a39a-72f3b51a9790,v5u3u1l4iwwa,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:20.870616542Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:19.472591206Z,projects/taller3-pcuneo/traces/be21c1a1de1e5ee183a1c4e668b013bc
,,,,,,,,,000000-a02205fa-cd8a-4cdb-a9fd-1c37c741953e,v5u34btmczky,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:20.870616542Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 69 ms, finished with status: 'ok'",2021-10-10T17:59:19.469690433Z,projects/taller3-pcuneo/traces/864cd9f7dfc864a4cdbe4536bce78286
,,,,,,,,,000000-3f0841cf-66db-42f4-9113-d844738148a0,v5u34btmczky,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:20.870616542Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.020000000000000018 about,2021-10-10T17:59:19.468Z,projects/taller3-pcuneo/traces/864cd9f7dfc864a4cdbe4536bce78286
,,,,,,,,,000000-c2d98262-3d77-4df6-8537-de584eb0baea,v5u34btmczky,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:20.870616542Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:19.400823191Z,projects/taller3-pcuneo/traces/864cd9f7dfc864a4cdbe4536bce78286
,,,,,,,,,000000-47468ba5-441b-4ba6-813a-5a3febb296cd,v5u361uyj4bg,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:20.870616542Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 192 ms, finished with status: 'ok'",2021-10-10T17:59:19.398395657Z,projects/taller3-pcuneo/traces/2d6ee416f952c5cd565cb0f48f684edf
,,,,,,,,,000000-4a3ca23c-1201-4038-90c1-423321553ef6,v5u361uyj4bg,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:20.870616542Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.0 home,2021-10-10T17:59:19.397Z,projects/taller3-pcuneo/traces/2d6ee416f952c5cd565cb0f48f684edf
0s,HTTP/1.1,2002:aa0:43a4:0:b0:12a:c60a:dbf8,POST,651,https://b8929a5e4a541edf47081f42f7b9ecdb-dot-ua4e69bdd3c41e656p-tp.appspot.com/_ah/push-handlers/pubsub/projects/taller3-pcuneo/topics/visits?pubsub_trigger=true,14,429,CloudPubSub-Google,616329f70005a6597d4a0f03,,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Frequests,2021-10-10T17:59:19.595551758Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,WARNING,The request was aborted because there was no available instance.,2021-10-10T17:59:19.370265Z,projects/taller3-pcuneo/traces/9d2954b98ded5a22331ac38702131078
0s,HTTP/1.1,2002:aa1:6806:0:b0:20f:6096:4872,POST,651,https://b8929a5e4a541edf47081f42f7b9ecdb-dot-ua4e69bdd3c41e656p-tp.appspot.com/_ah/push-handlers/pubsub/projects/taller3-pcuneo/topics/visits?pubsub_trigger=true,14,429,CloudPubSub-Google,616329f70005a645edf2afdd,,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Frequests,2021-10-10T17:59:19.595551758Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,WARNING,The request was aborted because there was no available instance.,2021-10-10T17:59:19.370245Z,projects/taller3-pcuneo/traces/bc9a0011840214dff6f10782c9a9a722
0s,HTTP/1.1,2002:a05:6600:2e47:b0:16d:ad4:406a,POST,651,https://b8929a5e4a541edf47081f42f7b9ecdb-dot-ua4e69bdd3c41e656p-tp.appspot.com/_ah/push-handlers/pubsub/projects/taller3-pcuneo/topics/visits?pubsub_trigger=true,14,429,CloudPubSub-Google,616329f70005a6015b982c75,,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Frequests,2021-10-10T17:59:19.595551758Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,WARNING,The request was aborted because there was no available instance.,2021-10-10T17:59:19.370177Z,projects/taller3-pcuneo/traces/1f42f2b12f6d9d21f91da85d1a807305
0s,HTTP/1.1,2002:a05:6661:6fc4:b0:1bd:de48:ebc,POST,651,https://b8929a5e4a541edf47081f42f7b9ecdb-dot-ua4e69bdd3c41e656p-tp.appspot.com/_ah/push-handlers/pubsub/projects/taller3-pcuneo/topics/visits?pubsub_trigger=true,14,429,CloudPubSub-Google,616329f70005a5eb3a1007b7,,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Frequests,2021-10-10T17:59:19.595551758Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,WARNING,The request was aborted because there was no available instance.,2021-10-10T17:59:19.370155Z,projects/taller3-pcuneo/traces/c6402dff0026967a5481bacc56144028
0s,HTTP/1.1,2002:a6a:2793:0:b0:18e:fad1:659b,POST,655,https://b8929a5e4a541edf47081f42f7b9ecdb-dot-ua4e69bdd3c41e656p-tp.appspot.com/_ah/push-handlers/pubsub/projects/taller3-pcuneo/topics/visits?pubsub_trigger=true,14,429,CloudPubSub-Google,616329f70005a5e49fedcad9,,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Frequests,2021-10-10T17:59:19.595551758Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,WARNING,The request was aborted because there was no available instance.,2021-10-10T17:59:19.370148Z,projects/taller3-pcuneo/traces/24eba6929083735bcbefd362c7f7b676
0s,HTTP/1.1,2002:a17:512:f4d5:b0:3d4:f55a:8603,POST,651,https://b8929a5e4a541edf47081f42f7b9ecdb-dot-ua4e69bdd3c41e656p-tp.appspot.com/_ah/push-handlers/pubsub/projects/taller3-pcuneo/topics/visits?pubsub_trigger=true,14,429,CloudPubSub-Google,616329f70005a5bd1334d349,,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Frequests,2021-10-10T17:59:19.595551758Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,WARNING,The request was aborted because there was no available instance.,2021-10-10T17:59:19.370109Z,projects/taller3-pcuneo/traces/b8d5386022e9029de7d081475c90d4d6
,,,,,,,,,000000-21f4a19f-6c63-489e-8f38-2e826115b555,v5u361uyj4bg,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:20.870616542Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:19.206798110Z,projects/taller3-pcuneo/traces/2d6ee416f952c5cd565cb0f48f684edf
,,,,,,,,,000000-22191955-c44d-480b-b29f-7e16eb5d2739,v5u3qzsyp0jp,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:20.870616542Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 60 ms, finished with status: 'ok'",2021-10-10T17:59:19.204322661Z,projects/taller3-pcuneo/traces/c4281dc8b9628cb581f653525264b20d
,,,,,,,,,000000-3c787eca-8d7b-4e06-8b60-b6fbe7ddb5ea,v5u3qzsyp0jp,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:20.870616542Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.0 about,2021-10-10T17:59:19.202Z,projects/taller3-pcuneo/traces/c4281dc8b9628cb581f653525264b20d
,,,,,,,,,000000-d0a947bd-adf2-49ea-9ee0-6cf1919d9c07,v5u3qzsyp0jp,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:20.870616542Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:19.144552267Z,projects/taller3-pcuneo/traces/c4281dc8b9628cb581f653525264b20d
,,,,,,,,,000000-bedc51dc-5a01-4125-b973-0f4cebef1ef4,v5u39av1jrk4,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:20.870616542Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 142 ms, finished with status: 'ok'",2021-10-10T17:59:19.141509414Z,projects/taller3-pcuneo/traces/a46463dcfde588b2f41399b2d879cfd3
,,,,,,,,,000000-fd03ab09-5176-4e11-af82-9648edef36b3,v5u39av1jrk4,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:20.870616542Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.010000000000000231 offices,2021-10-10T17:59:19.124Z,projects/taller3-pcuneo/traces/a46463dcfde588b2f41399b2d879cfd3
,,,,,,,,,000000-4f320710-b3d5-4652-bb0a-31fd1f62fade,v5u39av1jrk4,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:20.870616542Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:19.000493850Z,projects/taller3-pcuneo/traces/a46463dcfde588b2f41399b2d879cfd3
,,,,,,,,,000000-c97d098c-04f4-4ffc-b3c2-bad23fb3ad90,v5u3e0dxbnw6,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:20.870616542Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 113 ms, finished with status: 'ok'",2021-10-10T17:59:18.997694657Z,projects/taller3-pcuneo/traces/848b656f1b7ee88d765bdd2cefc48048
,,,,,,,,,000000-66ec4421-8a7f-49f7-bb7d-6cf7828663f3,v5u3e0dxbnw6,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:20.870616542Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.0 about,2021-10-10T17:59:18.996Z,projects/taller3-pcuneo/traces/848b656f1b7ee88d765bdd2cefc48048
,,,,,,,,,000000-f186dd7e-4e61-43aa-a508-0766fa18dbb9,v5u3e0dxbnw6,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:20.870616542Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:18.885541573Z,projects/taller3-pcuneo/traces/848b656f1b7ee88d765bdd2cefc48048
,,,,,,,,,000000-27f720e6-1292-4101-b243-3d93fae11578,v5u3ua1vmk7o,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:20.870616542Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 98 ms, finished with status: 'ok'",2021-10-10T17:59:18.882571877Z,projects/taller3-pcuneo/traces/0571bbc0e05543d9df97f21ef33df711
,,,,,,,,,000000-9bb69798-3bd8-4347-ab93-e578723c5dd1,v5u3ua1vmk7o,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:20.870616542Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.040000000000000036 jobs,2021-10-10T17:59:18.881Z,projects/taller3-pcuneo/traces/0571bbc0e05543d9df97f21ef33df711
0s,HTTP/1.1,2002:a6a:2793:0:b0:18e:fad1:659b,POST,651,https://b8929a5e4a541edf47081f42f7b9ecdb-dot-ua4e69bdd3c41e656p-tp.appspot.com/_ah/push-handlers/pubsub/projects/taller3-pcuneo/topics/visits?pubsub_trigger=true,14,429,CloudPubSub-Google,616329f6000d4220ee679c55,,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Frequests,2021-10-10T17:59:18.930296966Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,WARNING,The request was aborted because there was no available instance.,2021-10-10T17:59:18.868896Z,projects/taller3-pcuneo/traces/1ffe2ea693f00637ee1e7b8629f4692c
0s,HTTP/1.1,2002:a05:6671:a88b:b0:34d:8e6a:9a28,POST,651,https://b8929a5e4a541edf47081f42f7b9ecdb-dot-ua4e69bdd3c41e656p-tp.appspot.com/_ah/push-handlers/pubsub/projects/taller3-pcuneo/topics/visits?pubsub_trigger=true,14,429,CloudPubSub-Google,616329f6000d420167b5d552,,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Frequests,2021-10-10T17:59:18.930296966Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,WARNING,The request was aborted because there was no available instance.,2021-10-10T17:59:18.868865Z,projects/taller3-pcuneo/traces/87785383f7063666dcb8ec412f215fd3
0s,HTTP/1.1,2002:aa0:43a4:0:b0:12a:c60a:dbf8,POST,651,https://b8929a5e4a541edf47081f42f7b9ecdb-dot-ua4e69bdd3c41e656p-tp.appspot.com/_ah/push-handlers/pubsub/projects/taller3-pcuneo/topics/visits?pubsub_trigger=true,14,429,CloudPubSub-Google,616329f6000d41ef404a9cda,,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Frequests,2021-10-10T17:59:18.930296966Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,WARNING,The request was aborted because there was no available instance.,2021-10-10T17:59:18.868847Z,projects/taller3-pcuneo/traces/821a8323abcdb7cad5b7f2bfd573f408
,,,,,,,,,000000-e5bdf683-a5ba-4eff-ba12-ea0618e7de72,v5u3ua1vmk7o,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:20.870616542Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:18.785497073Z,projects/taller3-pcuneo/traces/0571bbc0e05543d9df97f21ef33df711
,,,,,,,,,000000-59bb46da-4e9b-4d6d-81ce-aa0390cb0afc,v5u3jhhjgggy,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:20.870616542Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 138 ms, finished with status: 'ok'",2021-10-10T17:59:18.782552426Z,projects/taller3-pcuneo/traces/90d8e11ec0972d2c2ddb0aa5716528e0
,,,,,,,,,000000-fd13f48a-7509-44d6-920a-79d02696a0f5,v5u3jhhjgggy,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:20.870616542Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.04999999999999982 about,2021-10-10T17:59:18.780Z,projects/taller3-pcuneo/traces/90d8e11ec0972d2c2ddb0aa5716528e0
,,,,,,,,,000000-562bf331-30bf-4f8b-a9db-55097962c74d,v5u3jhhjgggy,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:20.870616542Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:18.644955948Z,projects/taller3-pcuneo/traces/90d8e11ec0972d2c2ddb0aa5716528e0
,,,,,,,,,000000-b2cc21c6-aba1-4154-ad78-824c10b5c1c1,v5u300j5ujc2,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:20.870616542Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 96 ms, finished with status: 'ok'",2021-10-10T17:59:18.640852461Z,projects/taller3-pcuneo/traces/29b7339cc735d2e63a5de4a6387dbe3f
,,,,,,,,,000000-4c67a3b0-6358-4af8-a1d0-b04f4062ff27,v5u300j5ujc2,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:20.870616542Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.0 home,2021-10-10T17:59:18.603Z,projects/taller3-pcuneo/traces/29b7339cc735d2e63a5de4a6387dbe3f
,,,,,,,,,000000-4b287a92-9cb2-4420-ba44-b7a1412aa5b5,v5u300j5ujc2,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:20.870616542Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:18.545377859Z,projects/taller3-pcuneo/traces/29b7339cc735d2e63a5de4a6387dbe3f
,,,,,,,,,000000-0800c6e8-2922-417d-ade6-0a76a49ef7c5,v5u39d5gw1ua,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:20.870616542Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 151 ms, finished with status: 'ok'",2021-10-10T17:59:18.542724796Z,projects/taller3-pcuneo/traces/2e6138f0f1c5b974195f74470ae46a9c
,,,,,,,,,000000-e8f06010-31c9-47d0-8e6c-cf5d33e0d1cb,v5u39d5gw1ua,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:20.870616542Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.08000000000000007 about,2021-10-10T17:59:18.541Z,projects/taller3-pcuneo/traces/2e6138f0f1c5b974195f74470ae46a9c
,,,,,,,,,000000-c9bf6569-e036-4744-8798-56088d700eae,v5u39d5gw1ua,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:20.870616542Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:18.392116312Z,projects/taller3-pcuneo/traces/2e6138f0f1c5b974195f74470ae46a9c
,,,,,,,,,000000-8dc5ef88-ba3a-4471-9483-f7ca2ded7afd,v5u3hchdl31g,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:20.870616542Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 145 ms, finished with status: 'ok'",2021-10-10T17:59:18.389688745Z,projects/taller3-pcuneo/traces/d70e755b89f6281e9435671756657852
,,,,,,,,,000000-56d0194f-dc6e-4f9e-8526-e3b786200982,v5u3hchdl31g,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:20.870616542Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.050000000000000266 home,2021-10-10T17:59:18.388Z,projects/taller3-pcuneo/traces/d70e755b89f6281e9435671756657852
0s,HTTP/1.1,2002:a6a:2793:0:b0:18e:fad1:659b,POST,651,https://b8929a5e4a541edf47081f42f7b9ecdb-dot-ua4e69bdd3c41e656p-tp.appspot.com/_ah/push-handlers/pubsub/projects/taller3-pcuneo/topics/visits?pubsub_trigger=true,14,429,CloudPubSub-Google,616329f600054647ce18e3ba,,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Frequests,2021-10-10T17:59:18.597192415Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,WARNING,The request was aborted because there was no available instance.,2021-10-10T17:59:18.345671Z,projects/taller3-pcuneo/traces/7dc2dc074963326cd0e626f76f77dc9d
0s,HTTP/1.1,2002:a17:512:f4d5:b0:3d4:f55a:8603,POST,651,https://b8929a5e4a541edf47081f42f7b9ecdb-dot-ua4e69bdd3c41e656p-tp.appspot.com/_ah/push-handlers/pubsub/projects/taller3-pcuneo/topics/visits?pubsub_trigger=true,14,429,CloudPubSub-Google,616329f6000544020b7b89df,,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Frequests,2021-10-10T17:59:18.597192415Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,WARNING,The request was aborted because there was no available instance.,2021-10-10T17:59:18.345090Z,projects/taller3-pcuneo/traces/28a425306226518386a4bf7143a8d1a1
0s,HTTP/1.1,2002:aa0:43a4:0:b0:12a:c60a:dbf8,POST,649,https://b8929a5e4a541edf47081f42f7b9ecdb-dot-ua4e69bdd3c41e656p-tp.appspot.com/_ah/push-handlers/pubsub/projects/taller3-pcuneo/topics/visits?pubsub_trigger=true,14,429,CloudPubSub-Google,616329f6000543f5fffb1cb2,,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Frequests,2021-10-10T17:59:18.597192415Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,WARNING,The request was aborted because there was no available instance.,2021-10-10T17:59:18.345077Z,projects/taller3-pcuneo/traces/29d68f6e9aa765d7fb9dbdd281e434c0
,,,,,,,,,000000-c21eb138-4348-4352-9a46-83bd9f9446e4,v5u3hchdl31g,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:20.870616542Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:18.245312541Z,projects/taller3-pcuneo/traces/d70e755b89f6281e9435671756657852
,,,,,,,,,000000-58e06a00-d55f-4f0f-9b96-dd340246b8e2,v5u3bz8cyrh5,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:20.870616542Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 250 ms, finished with status: 'ok'",2021-10-10T17:59:18.242918489Z,projects/taller3-pcuneo/traces/67473fd869d5477bb99dd1afb2d20fbb
,,,,,,,,,000000-aaa899aa-b040-44e0-901f-b3c2b3957d5b,v5u3bz8cyrh5,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:20.870616542Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.040000000000000036 offices,2021-10-10T17:59:18.241Z,projects/taller3-pcuneo/traces/67473fd869d5477bb99dd1afb2d20fbb
,,,,,,,,,000000-0983b25c-468e-4af0-8ff7-5e0e969d978c,cvu1x541i1ar,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:28.473171336Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:17.997125567Z,projects/taller3-pcuneo/traces/9d60b9ac657bd16476b998fad0ea671d
,,,,,,,,,000000-5407636a-4c35-4eb4-a25c-84ee2b0e0693,v5u3bz8cyrh5,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:20.870616542Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:17.993686586Z,projects/taller3-pcuneo/traces/67473fd869d5477bb99dd1afb2d20fbb
,,,,,,,,,000000-f5b97b19-7527-4634-b6d8-14f57e1dac8f,v5u3l2g7kw5s,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:20.870616542Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 106 ms, finished with status: 'ok'",2021-10-10T17:59:17.991116165Z,projects/taller3-pcuneo/traces/f575182ea8b6acd74f4d9eb2d20ace3c
,,,,,,,,,000000-462c164d-8a85-4711-ba5c-b6007ea725bc,v5u3l2g7kw5s,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:20.870616542Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.03000000000000025 home,2021-10-10T17:59:17.990Z,projects/taller3-pcuneo/traces/f575182ea8b6acd74f4d9eb2d20ace3c
,,,,,,,,,000000-7c22c60c-77b7-4ae9-989e-a2d5d422cbf9,v5u3l2g7kw5s,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:20.870616542Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:17.885528825Z,projects/taller3-pcuneo/traces/f575182ea8b6acd74f4d9eb2d20ace3c
,,,,,,,,,000000-4a046056-7ae4-4e16-8fe5-26f699a36e09,v5u3n9oe9tlr,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:20.870616542Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 67 ms, finished with status: 'ok'",2021-10-10T17:59:17.882905222Z,projects/taller3-pcuneo/traces/fd9d807dcc4fb99b4bee4d3c9cbf2933
