httpRequest.latency,httpRequest.protocol,httpRequest.remoteIp,httpRequest.requestMethod,httpRequest.requestSize,httpRequest.requestUrl,httpRequest.responseSize,httpRequest.serverIp,httpRequest.status,httpRequest.userAgent,insertId,labels.execution_id,logName,receiveTimestamp,resource.labels.function_name,resource.labels.project_id,resource.labels.region,resource.type,severity,textPayload,timestamp,trace
,,,,,,,,,,000000-2cb3cf37-6aa8-4d28-b574-59e87d8eb87a,eemmkc4cgbwk,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:15.366144341Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 100 ms, finished with status code: 200",2021-10-10T17:59:11.770974462Z,projects/taller3-pcuneo/traces/704990d6eb83dfe8e41023acd3712a71
,,,,,,,,,,000000-6aeebf21-f1f3-467b-a7fa-c23c00c02230,z1sv5ac8deew,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:15.669207969Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 106 ms, finished with status code: 200",2021-10-10T17:59:11.770368188Z,projects/taller3-pcuneo/traces/ec4d2987d9d0916e4c379234360f72aa
,,,,,,,,,,000000-fbb2f452-e5bb-40e6-95ff-41e8da9e96cf,eemmkc4cgbwk,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:15.366144341Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.06999999999999318 home POST,2021-10-10T17:59:11.769Z,projects/taller3-pcuneo/traces/704990d6eb83dfe8e41023acd3712a71
,,,,,,,,,,000000-de89f1ff-5caa-40d0-bc6e-8b7d93538ebc,z1sv5ac8deew,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:15.669207969Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.009999999999990905 home GET,2021-10-10T17:59:11.768Z,projects/taller3-pcuneo/traces/ec4d2987d9d0916e4c379234360f72aa
,,,,,,,,,,000000-acacf0ad-3080-4470-b23c-3585417a83cc,eemmkc4cgbwk,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:15.366144341Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:11.671016696Z,projects/taller3-pcuneo/traces/704990d6eb83dfe8e41023acd3712a71
,,,,,,,,,,000000-5f71c89c-4e46-4702-afed-5f7e266dd2f1,eemm3su5fh40,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:15.366144341Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 94 ms, finished with status code: 200",2021-10-10T17:59:11.668048414Z,projects/taller3-pcuneo/traces/cf9aacdcccde0e01ca070cd181983613
,,,,,,,,,,000000-2cac3d67-9a8d-48a8-baa1-278ef7b69e05,eemm3su5fh40,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:15.366144341Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.0 home POST,2021-10-10T17:59:11.666Z,projects/taller3-pcuneo/traces/cf9aacdcccde0e01ca070cd181983613
,,,,,,,,,,000000-0e0b8088-8147-419a-bf28-783a3a21cbf3,z1sv5ac8deew,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:15.669207969Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:11.664669787Z,projects/taller3-pcuneo/traces/ec4d2987d9d0916e4c379234360f72aa
,,,,,,,,,,000000-0d07a5b4-cd85-47af-960d-e29009f8626e,x7s1hgkk0xok,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:17.156491241Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:11.664019025Z,projects/taller3-pcuneo/traces/027989058fdd57d71d3b62aac01f777f
,,,,,,,,,,000000-664e247b-5599-437f-ac69-a8e7d7ee5d3c,x7s1osx47lqi,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:17.156491241Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 93 ms, finished with status code: 200",2021-10-10T17:59:11.661016787Z,projects/taller3-pcuneo/traces/fcd5ea018561501a225b7deb3f4e85dd
,,,,,,,,,,000000-5e329277-9fde-4ead-b501-f6fa10261a1e,z1svkw7k2n0q,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:15.669207969Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 90 ms, finished with status code: 200",2021-10-10T17:59:11.660943135Z,projects/taller3-pcuneo/traces/5f964408e32bbebb990e66c44679dc56
,,,,,,,,,,000000-6d2b8854-d34e-4ad7-8c20-d134e6075e62,x7s1osx47lqi,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:17.156491241Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.010000000000005116 about POST,2021-10-10T17:59:11.659Z,projects/taller3-pcuneo/traces/fcd5ea018561501a225b7deb3f4e85dd
,,,,,,,,,,000000-5b95a0b2-fe6a-4a0d-afb1-d9b2277411e2,z1svkw7k2n0q,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:15.669207969Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.060000000000002274 about GET,2021-10-10T17:59:11.658Z,projects/taller3-pcuneo/traces/5f964408e32bbebb990e66c44679dc56
,,,,,,,,,,000000-ed7cbfea-f93e-43e2-a547-0816f0707397,eemm3su5fh40,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:15.366144341Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:11.574470907Z,projects/taller3-pcuneo/traces/cf9aacdcccde0e01ca070cd181983613
,,,,,,,,,,000000-dde87d56-07db-4313-acbe-fbe96cb5cc76,z1svkw7k2n0q,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:15.669207969Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:11.571482957Z,projects/taller3-pcuneo/traces/5f964408e32bbebb990e66c44679dc56
,,,,,,,,,,000000-103477e7-6950-41d3-affb-df2c1f1becb9,eemmrh098xnn,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:15.366144341Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 105 ms, finished with status code: 200",2021-10-10T17:59:11.568098256Z,projects/taller3-pcuneo/traces/a8948fabaee81129ec21250d862fd201
,,,,,,,,,,000000-6e001626-d6a1-4291-a1d7-090a8233d4cc,x7s1osx47lqi,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:17.156491241Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:11.568083011Z,projects/taller3-pcuneo/traces/fcd5ea018561501a225b7deb3f4e85dd
,,,,,,,,,,000000-ea86246d-ba01-4152-994b-5cf813619a3a,z1svi91kehbc,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:15.669207969Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 98 ms, finished with status code: 200",2021-10-10T17:59:11.567613681Z,projects/taller3-pcuneo/traces/2378e15968b1fe3484d8612b0ad75d67
,,,,,,,,,,000000-48f76e4f-bdff-4c71-aee9-6b8fa5ab915f,eemmrh098xnn,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:15.366144341Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.09000000000000341 about GET,2021-10-10T17:59:11.567Z,projects/taller3-pcuneo/traces/a8948fabaee81129ec21250d862fd201
,,,,,,,,,,000000-c5f7fb96-e1b0-46fc-8e44-4dea51ddb754,z1svi91kehbc,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:15.669207969Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.020000000000010232 home POST,2021-10-10T17:59:11.566Z,projects/taller3-pcuneo/traces/2378e15968b1fe3484d8612b0ad75d67
,,,,,,,,,,000000-233d3486-f023-4506-8786-92e41fb67de6,x7s1g3kz6bsb,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:17.156491241Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 86 ms, finished with status code: 200",2021-10-10T17:59:11.564363454Z,projects/taller3-pcuneo/traces/7a4ebe33fa62d636eee21c9a866317e0
,,,,,,,,,,000000-a34690af-eb1f-426b-a4c0-0e9dba47329b,x7s1g3kz6bsb,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:17.156491241Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.0 home GET,2021-10-10T17:59:11.562Z,projects/taller3-pcuneo/traces/7a4ebe33fa62d636eee21c9a866317e0
,,,,,,,,,,000000-c417c641-d3d9-40b4-83c9-b8737ba5cc01,x7s1g3kz6bsb,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:17.156491241Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:11.479312228Z,projects/taller3-pcuneo/traces/7a4ebe33fa62d636eee21c9a866317e0
,,,,,,,,,,000000-19d1cd34-08e7-4935-96d5-76eda504f23e,x7s1ly5akvz6,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:17.156491241Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 28 ms, finished with status code: 200",2021-10-10T17:59:11.475813024Z,projects/taller3-pcuneo/traces/c435e5dc19597bfc8eda346f9a78c9d8
,,,,,,,,,,000000-9d8539b6-5b8b-4baa-a8f7-af22d40cd7ec,x7s1ly5akvz6,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:17.156491241Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.01999999999999602 legals POST,2021-10-10T17:59:11.474Z,projects/taller3-pcuneo/traces/c435e5dc19597bfc8eda346f9a78c9d8
,,,,,,,,,,000000-0ee96007-6b13-43e5-8a9d-2ad4dcf03f61,z1svi91kehbc,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:15.669207969Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:11.469950942Z,projects/taller3-pcuneo/traces/2378e15968b1fe3484d8612b0ad75d67
,,,,,,,,,,000000-9d4822a7-413e-45f9-82da-8aeeb6b5ad34,eemmrh098xnn,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:15.366144341Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:11.463952809Z,projects/taller3-pcuneo/traces/a8948fabaee81129ec21250d862fd201
,,,,,,,,,,000000-d1591752-54a2-4f20-93ea-b174bc3cca76,eemmiocouufy,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:15.366144341Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 76 ms, finished with status code: 200",2021-10-10T17:59:11.460022886Z,projects/taller3-pcuneo/traces/2f40b6e0681a18a68883b8dcad522f1c
,,,,,,,,,,000000-a747ed32-2c8b-49dd-b633-791694842e12,z1sv7er0a4s0,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:15.669207969Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 96 ms, finished with status code: 200",2021-10-10T17:59:11.458781645Z,projects/taller3-pcuneo/traces/b7ec69f968016df6fe63c47766c798cb
,,,,,,,,,,000000-5a041f05-fa77-4508-ba58-309e1117bdbf,eemmiocouufy,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:15.366144341Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.05999999999998806 home GET,2021-10-10T17:59:11.458Z,projects/taller3-pcuneo/traces/2f40b6e0681a18a68883b8dcad522f1c
,,,,,,,,,,000000-8d5603dd-8c48-490b-8766-152881268cd6,z1sv7er0a4s0,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:15.669207969Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.04000000000000625 about GET,2021-10-10T17:59:11.456Z,projects/taller3-pcuneo/traces/b7ec69f968016df6fe63c47766c798cb
,,,,,,,,,,000000-c3a85c2a-e37b-48b9-83ae-0834f6002ccf,x7s1ly5akvz6,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:17.156491241Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:11.447883053Z,projects/taller3-pcuneo/traces/c435e5dc19597bfc8eda346f9a78c9d8
,,,,,,,,,,000000-12db2b72-2daf-46bc-bac0-a2586380b93b,x7s1tbtoc38i,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:17.156491241Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 174 ms, finished with status code: 200",2021-10-10T17:59:11.440579153Z,projects/taller3-pcuneo/traces/ca262aec6fb6d5f2af5ea0a17c143e13
,,,,,,,,,,000000-9527b2ce-184a-4a57-9955-963c79ae364b,x7s1tbtoc38i,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:17.156491241Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.010000000000005116 about POST,2021-10-10T17:59:11.439Z,projects/taller3-pcuneo/traces/ca262aec6fb6d5f2af5ea0a17c143e13
,,,,,,,,,,000000-f3c1549c-d3b9-4d22-8e37-568312557148,eemmiocouufy,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:15.366144341Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:11.384713579Z,projects/taller3-pcuneo/traces/2f40b6e0681a18a68883b8dcad522f1c
,,,,,,,,,,000000-94033e74-6503-418b-9034-83b8dac8e3ef,eemmxfsq1taa,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:15.366144341Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 88 ms, finished with status code: 200",2021-10-10T17:59:11.381783173Z,projects/taller3-pcuneo/traces/e24222511a61e62198ee28c728440aef
,,,,,,,,,,000000-67c1ea92-8da7-44eb-b2f8-40e2bce1f68e,eemmxfsq1taa,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:15.366144341Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.010000000000005116 about POST,2021-10-10T17:59:11.380Z,projects/taller3-pcuneo/traces/e24222511a61e62198ee28c728440aef
0s,HTTP/1.1,2802:8010:153d:d000:de1c:163d:af1f:efe0,GET,390,http://us-central1-taller3-pcuneo.cloudfunctions.net/api/visits/about,14,2001:4860:4802:36::36,429,python-requests/2.26.0,616329ef0005c3579fd12548,,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Frequests,2021-10-10T17:59:11.409541840Z,api,taller3-pcuneo,us-central1,cloud_function,WARNING,The request was aborted because there was no available instance.,2021-10-10T17:59:11.377687Z,projects/taller3-pcuneo/traces/7de1254fc438953002461b51bca3dc3a
,,,,,,,,,,000000-55d80d3d-b37b-4769-8bf0-a5b43612445f,z1sv7er0a4s0,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:15.669207969Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:11.363694927Z,projects/taller3-pcuneo/traces/b7ec69f968016df6fe63c47766c798cb
,,,,,,,,,,000000-582d6966-4b38-4ee6-86e9-856141e2caa4,z1svkehbwdq1,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:15.669207969Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 95 ms, finished with status code: 200",2021-10-10T17:59:11.360168693Z,projects/taller3-pcuneo/traces/4b65a2d409d9d32fdc2bf54ce8323721
,,,,,,,,,,000000-9f41d498-520e-41ad-bc95-d95f32ae5383,z1svkehbwdq1,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:15.669207969Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.0 about POST,2021-10-10T17:59:11.357Z,projects/taller3-pcuneo/traces/4b65a2d409d9d32fdc2bf54ce8323721
,,,,,,,,,,000000-08455433-8c41-4240-b7e4-bafc7b806f84,eemmxfsq1taa,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:15.366144341Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:11.293956311Z,projects/taller3-pcuneo/traces/e24222511a61e62198ee28c728440aef
,,,,,,,,,,000000-a23d7657-253c-4359-8b4a-7454c6a22030,eemmgprkr7rn,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:15.366144341Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 99 ms, finished with status code: 200",2021-10-10T17:59:11.289103815Z,projects/taller3-pcuneo/traces/40ef4b3ed3abf5d8187446de9002a118
,,,,,,,,,,000000-f4a04c6e-ddf1-46ae-9ad4-a9b152e935b2,eemmgprkr7rn,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:15.366144341Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.0 about POST,2021-10-10T17:59:11.285Z,projects/taller3-pcuneo/traces/40ef4b3ed3abf5d8187446de9002a118
,,,,,,,,,,000000-38881076-8c23-46e6-9bc7-afe5a11876b0,x7s1tbtoc38i,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:17.156491241Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:11.266892932Z,projects/taller3-pcuneo/traces/ca262aec6fb6d5f2af5ea0a17c143e13
,,,,,,,,,,000000-9d7a70de-b8ed-41e1-946a-eb28d2bc934b,z1svkehbwdq1,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:15.669207969Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:11.265240901Z,projects/taller3-pcuneo/traces/4b65a2d409d9d32fdc2bf54ce8323721
,,,,,,,,,,000000-cba122db-84a6-41e4-8c31-d0b82729296f,x7s1bs349hjb,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:17.156491241Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 88 ms, finished with status code: 200",2021-10-10T17:59:11.263443107Z,projects/taller3-pcuneo/traces/c3f74be000a4eee6d74f646ff6b89d6b
,,,,,,,,,,000000-3198b3ce-cd23-4aaa-9061-9f222954b5ce,x7s1bs349hjb,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:17.156491241Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.010000000000005116 about POST,2021-10-10T17:59:11.262Z,projects/taller3-pcuneo/traces/c3f74be000a4eee6d74f646ff6b89d6b
,,,,,,,,,,000000-0a42cea4-80f5-4baf-b894-a03d15ad024c,z1svzns8fony,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:15.669207969Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 77 ms, finished with status code: 200",2021-10-10T17:59:11.259057798Z,projects/taller3-pcuneo/traces/5d0b369f9916bf4c77155dc291e98ed4
,,,,,,,,,,000000-15ed3532-6455-40ba-9abd-2d9b97375c78,z1svzns8fony,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:15.669207969Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.010000000000005116 home POST,2021-10-10T17:59:11.257Z,projects/taller3-pcuneo/traces/5d0b369f9916bf4c77155dc291e98ed4
,,,,,,,,,,000000-954d7a14-91d6-4f9f-9c36-4e3d3407faff,eemmgprkr7rn,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:15.366144341Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:11.190580881Z,projects/taller3-pcuneo/traces/40ef4b3ed3abf5d8187446de9002a118
,,,,,,,,,,000000-ca8c410c-1ab8-46db-be3a-90d74302bb1c,eemm5vti9z0e,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:15.366144341Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 25 ms, finished with status code: 200",2021-10-10T17:59:11.187342223Z,projects/taller3-pcuneo/traces/7fe54a3340480574e7623bdb6cc94f8b
,,,,,,,,,,000000-8043ed32-10ce-4b03-9ad2-ce38204a2d65,eemm5vti9z0e,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:15.366144341Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.0 about POST,2021-10-10T17:59:11.186Z,projects/taller3-pcuneo/traces/7fe54a3340480574e7623bdb6cc94f8b
,,,,,,,,,,000000-6cce3fe3-4e40-4517-8f7c-5943d5d6d807,z1svzns8fony,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:15.669207969Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:11.182378096Z,projects/taller3-pcuneo/traces/5d0b369f9916bf4c77155dc291e98ed4
0s,HTTP/1.1,2802:8010:153d:d000:de1c:163d:af1f:efe0,GET,390,http://us-central1-taller3-pcuneo.cloudfunctions.net/api/visits/about,14,2001:4860:4802:36::36,429,python-requests/2.26.0,616329ef0002bd82c55882d8,,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Frequests,2021-10-10T17:59:11.441299294Z,api,taller3-pcuneo,us-central1,cloud_function,WARNING,The request was aborted because there was no available instance.,2021-10-10T17:59:11.179586Z,projects/taller3-pcuneo/traces/633b638eded26485f75f1827e1be1872
0s,HTTP/1.1,2802:8010:153d:d000:de1c:163d:af1f:efe0,POST,410,http://us-central1-taller3-pcuneo.cloudfunctions.net/api/visits/home,14,2001:4860:4802:36::36,429,python-requests/2.26.0,616329ef0002bd6e3de273d1,,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Frequests,2021-10-10T17:59:11.441299294Z,api,taller3-pcuneo,us-central1,cloud_function,WARNING,The request was aborted because there was no available instance.,2021-10-10T17:59:11.179566Z,projects/taller3-pcuneo/traces/7026adb41ad02391253579171b203568
0s,HTTP/1.1,2802:8010:153d:d000:de1c:163d:af1f:efe0,POST,409,http://us-central1-taller3-pcuneo.cloudfunctions.net/api/visits/home,14,2001:4860:4802:36::36,429,python-requests/2.26.0,616329ef0002bd681a39dd48,,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Frequests,2021-10-10T17:59:11.441299294Z,api,taller3-pcuneo,us-central1,cloud_function,WARNING,The request was aborted because there was no available instance.,2021-10-10T17:59:11.179560Z,projects/taller3-pcuneo/traces/7acd3ff70adadcd504da03f0cda2f2b6
,,,,,,,,,,000000-a0c49aa6-5006-4f5d-b71c-732d1b030a91,z1sv5bsd715s,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:15.669207969Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 93 ms, finished with status code: 200",2021-10-10T17:59:11.177487703Z,projects/taller3-pcuneo/traces/50ff4d4d2e9cd56108046e75844ec727
,,,,,,,,,,000000-092bff9e-db0c-4b10-9f2e-d8c63d4d6184,x7s1bs349hjb,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:17.156491241Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:11.176042534Z,projects/taller3-pcuneo/traces/c3f74be000a4eee6d74f646ff6b89d6b
,,,,,,,,,,000000-d64f322b-171a-466f-ac20-51232829e97f,x7s14cewsa1l,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:17.156491241Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 55 ms, finished with status code: 200",2021-10-10T17:59:11.172896357Z,projects/taller3-pcuneo/traces/5c6c6c883adb2a47a511d505d999422d
,,,,,,,,,,000000-418ceca1-7d1b-4fe6-b612-c18b80b00739,z1sv5bsd715s,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:15.669207969Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.01999999999999602 about POST,2021-10-10T17:59:11.171Z,projects/taller3-pcuneo/traces/50ff4d4d2e9cd56108046e75844ec727
,,,,,,,,,,000000-414e451b-e60a-4fe9-8396-3f55e96900d6,x7s14cewsa1l,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:17.156491241Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.0 about POST,2021-10-10T17:59:11.171Z,projects/taller3-pcuneo/traces/5c6c6c883adb2a47a511d505d999422d
,,,,,,,,,,000000-53833e15-e7ca-46d4-b4dd-2db7766ae829,eemm5vti9z0e,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:15.366144341Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:11.163090176Z,projects/taller3-pcuneo/traces/7fe54a3340480574e7623bdb6cc94f8b
,,,,,,,,,,000000-1afff820-842f-44fc-8b03-3cc42aafbde6,eemmm7m64s97,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:15.366144341Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 99 ms, finished with status code: 200",2021-10-10T17:59:11.157833621Z,projects/taller3-pcuneo/traces/13e09dfd73cee5310c151a34f99f4d4d
,,,,,,,,,,000000-0275a538-e2fb-4997-b866-b29eef23cd65,eemmm7m64s97,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:15.366144341Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.0 about GET,2021-10-10T17:59:11.156Z,projects/taller3-pcuneo/traces/13e09dfd73cee5310c151a34f99f4d4d
