insertId,labels.execution_id,logName,receiveTimestamp,resource.labels.function_name,resource.labels.project_id,resource.labels.region,resource.type,textPayload,timestamp,trace
000000-29a4ba86-a45f-48f0-a319-fc5de3e3e065,o06ikamlku3f,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T23:37:30.363227740Z,api,taller3-pcuneo,us-central1,cloud_function,api 56389940 about GET,2021-10-10T23:37:26.017Z,projects/taller3-pcuneo/traces/8991dabccacbef3b8501e608f03d66d7
000000-cb3fa7ac-1382-4fd6-b6bc-c0fbc9aa6b9c,mc47kdwi4lb7,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T23:37:35.046751404Z,api,taller3-pcuneo,us-central1,cloud_function,api 20546046 about POST,2021-10-10T23:37:25.900Z,projects/taller3-pcuneo/traces/4a765737998e62994e89d17d8dd1c666
000000-7cdd0749-987a-4fea-8be7-25e6e5ed79fc,mc47smjmgapm,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T23:37:35.046751404Z,api,taller3-pcuneo,us-central1,cloud_function,api 112867207 about POST,2021-10-10T23:37:25.874Z,projects/taller3-pcuneo/traces/f4c5cca6a4da17885cfd0d418635c0ff
000000-ed3614ac-af59-4589-baa5-2b4f40f07f75,o06i3wzke02w,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T23:37:30.363227740Z,api,taller3-pcuneo,us-central1,cloud_function,api 11121200 jobs GET,2021-10-10T23:37:25.870Z,projects/taller3-pcuneo/traces/116df395195146475fece4133ae1fee8
000000-136a411d-36b2-4d1e-b6e5-83dd5375d75d,o06iw1nx203x,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T23:37:30.363227740Z,api,taller3-pcuneo,us-central1,cloud_function,api 20252631 about POST,2021-10-10T23:37:25.789Z,projects/taller3-pcuneo/traces/8ba27bee39282ddd7c3422f5b83f02e9
000000-63a8052e-73f3-4e97-8bd1-adf181a0495b,mc47w6c1gfrh,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T23:37:35.046751404Z,api,taller3-pcuneo,us-central1,cloud_function,api 97677133 legals GET,2021-10-10T23:37:25.749Z,projects/taller3-pcuneo/traces/bbc4c138cf1e615be7a59f0af8f613f6
000000-fd15901d-d719-4f5a-b16a-536b63c9b98e,o06i9ngsei7e,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T23:37:30.363227740Z,api,taller3-pcuneo,us-central1,cloud_function,api 26070300 home POST,2021-10-10T23:37:25.687Z,projects/taller3-pcuneo/traces/417e2a0418e8ba1cc2c6aff37e603181
000000-9f0533e8-d6f1-4d42-bda7-202a93f6bf3e,o06ib08cc7t2,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T23:37:30.363227740Z,api,taller3-pcuneo,us-central1,cloud_function,api 30542958 home POST,2021-10-10T23:37:25.591Z,projects/taller3-pcuneo/traces/191c5ec275ca6f32857ebff4d71c57df
000000-55e672b7-ba29-4730-a240-a1135b8faa65,mc47wi0pxiq9,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T23:37:35.046751404Z,api,taller3-pcuneo,us-central1,cloud_function,api 23496118 offices POST,2021-10-10T23:37:25.572Z,projects/taller3-pcuneo/traces/4dfc4d7605a527ebe49c61fbe601a034
000000-4a6f5af4-175c-495e-95fd-10159c67fb66,o06iu82b4275,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T23:37:30.363227740Z,api,taller3-pcuneo,us-central1,cloud_function,api 18488505 jobs GET,2021-10-10T23:37:25.495Z,projects/taller3-pcuneo/traces/5eee64e711bd1b30bc5b1a44613b56a2
